UF,cod_Inst,cod_Curso,cor_raca,renda_num,renda_valor,renda,cota,ensino_medio,motivo,escolaridade_pai,escolaridade_mae,sexo,nome_curso
25,2564,79570,Preta,5,"R$ 5. 622,01 a R$ 9.370,00",Média-alta,Não,Todo escola particular,Outro,Pós-graduação,Ensino Superior - Graduação,F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola particular,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Superior - Graduação,F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Maior parte escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Amarela,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Valorização Profissional,Nenhuma,Ensino Superior - Graduação,M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Inserção no Mercado de Trabalho,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Preta,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Outro,Ensino Médio,Ensino Superior - Graduação,F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola particular,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Amarela,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Influência familiar,Ensino Superior - Graduação,Ensino Médio,F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Valorização Profissional,Ensino Médio,Pós-graduação,M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Superior - Graduação,F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Parda,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola particular,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Médio,M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Valorização Profissional,Nenhuma,Nenhuma,M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Amarela,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Superior - Graduação,M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Preta,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Outro,Pós-graduação,Ensino Superior - Graduação,M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Maior parte escola pública,Inserção no Mercado de Trabalho,Nenhuma,Nenhuma,M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Parda,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Escola pública,Todo escola pública,Valorização Profissional,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Superior - Graduação,F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Amarela,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Superior - Graduação,Pós-graduação,F,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola particular,Valorização Profissional,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Renda,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Médio,M,ENGENHARIA DE PRODUÇAO
25,2564,79570,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Médio,F,ENGENHARIA DE PRODUÇAO
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Nenhuma,Ensino Médio,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Superior - Graduação,Pós-graduação,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Vocação,Ensino Médio,Ensino Médio,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Não quero declarar,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Vocação,Ensino Médio,Ensino Superior - Graduação,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Preta,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Vocação,Ensino Médio,Ensino Médio,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Maior parte escola pública,Vocação,Nenhuma,Pós-graduação,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Médio,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Baixa concorrência,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Médio,Ensino Médio,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Amarela,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Amarela,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Vocação,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Outro,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Valorização Profissional,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Valorização Profissional,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Influência familiar,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Vocação,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Nenhuma,Ensino Médio,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Superior - Graduação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99802,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Indígena,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Outra cota,Todo escola pública,Outro,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Superior - Graduação,Ensino Superior - Graduação,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Médio,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Baixa concorrência,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Outra cota,Todo escola pública,Outro,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Superior - Graduação,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Vocação,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Étnico-racial,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Superior - Graduação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Outra cota,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Maior parte escola pública,Influência familiar,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Renda,Todo escola pública,Valorização Profissional,Ensino Superior - Graduação,Nenhuma,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Não quero declarar,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola particular,Outro,Ensino Superior - Graduação,Ensino Médio,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Superior - Graduação,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Superior - Graduação,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Baixa concorrência,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Nenhuma,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Valorização Profissional,Nenhuma,Nenhuma,F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS BIOLÓGICAS (LICENCIATURA)
25,2564,99804,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS BIOLÓGICAS (LICENCIATURA)
